0,0,0,0,199,12
0,0,0,199,197,12
0,0,199,197,198,12
0,199,197,198,198,12
199,197,198,198,198,12
197,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,197,12
198,198,198,197,197,12
198,198,197,197,197,12
198,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,197,12
196,196,196,197,197,12
196,196,197,197,197,12
196,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,197,12
197,196,196,197,196,12
196,196,197,196,197,12
196,197,196,197,197,12
197,196,197,197,197,12
196,197,197,197,0,12
0,0,0,0,198,12
0,0,0,198,198,12
0,0,198,198,197,12
0,198,198,197,198,12
198,198,197,198,198,12
198,197,198,198,197,12
197,198,198,197,197,12
198,198,197,197,197,12
198,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,195,12
196,196,196,195,195,12
196,196,195,195,194,12
196,195,195,194,195,12
195,195,194,195,194,12
195,194,195,194,194,12
194,195,194,194,194,12
195,194,194,194,195,12
194,194,194,195,195,12
194,194,195,195,194,12
194,195,195,194,195,12
195,195,194,195,195,12
195,194,195,195,195,12
194,195,195,195,196,12
195,195,195,196,196,12
195,195,196,196,197,12
195,196,196,197,196,12
196,196,197,196,197,12
196,197,196,197,197,12
197,196,197,197,196,12
196,197,197,196,197,12
197,197,196,197,196,12
197,196,197,196,196,12
196,197,196,196,197,12
197,196,196,197,197,12
196,196,197,197,197,12
196,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,197,12
196,196,196,197,197,12
196,196,197,197,197,12
196,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,195,12
197,196,196,195,194,12
196,196,195,194,194,12
196,195,194,194,195,12
195,194,194,195,195,12
194,194,195,195,195,12
194,195,195,195,195,12
195,195,195,195,196,12
195,195,195,196,197,12
195,195,196,197,197,12
195,196,197,197,197,12
196,197,197,197,196,12
197,197,197,196,195,12
197,197,196,195,194,12
197,196,195,194,0,12
0,0,0,0,196,12
0,0,0,196,195,12
0,0,196,195,195,12
0,196,195,195,196,12
196,195,195,196,195,12
195,195,196,195,196,12
195,196,195,196,195,12
196,195,196,195,196,12
195,196,195,196,196,12
196,195,196,196,196,12
195,196,196,196,195,12
196,196,196,195,195,12
196,196,195,195,196,12
196,195,195,196,195,12
195,195,196,195,196,12
195,196,195,196,195,12
196,195,196,195,195,12
195,196,195,195,195,12
196,195,195,195,195,12
195,195,195,195,195,12
195,195,195,195,195,12
195,195,195,195,195,12
195,195,195,195,195,12
195,195,195,195,195,12
195,195,195,195,196,12
195,195,195,196,196,12
195,195,196,196,196,12
195,196,196,196,195,12
196,196,196,195,195,12
196,196,195,195,196,12
196,195,195,196,195,12
195,195,196,195,196,12
195,196,195,196,196,12
196,195,196,196,196,12
195,196,196,196,196,12
196,196,196,196,195,12
196,196,196,195,195,12
196,196,195,195,196,12
196,195,195,196,196,12
195,195,196,196,196,12
195,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,195,12
196,196,196,195,195,12
196,196,195,195,196,12
196,195,195,196,195,12
195,195,196,195,195,12
195,196,195,195,196,12
196,195,195,196,195,12
195,195,196,195,196,12
195,196,195,196,195,12
196,195,196,195,195,12
195,196,195,195,196,12
196,195,195,196,196,12
195,195,196,196,196,12
195,196,196,196,196,12
196,196,196,196,195,12
196,196,196,195,195,12
196,196,195,195,195,12
196,195,195,195,195,12
195,195,195,195,195,12
195,195,195,195,195,12
195,195,195,195,195,12
195,195,195,195,196,12
195,195,195,196,196,12
195,195,196,196,196,12
195,196,196,196,197,12
196,196,196,197,0,12
0,0,0,0,195,12
0,0,0,195,195,12
0,0,195,195,196,12
0,195,195,196,195,12
195,195,196,195,195,12
195,196,195,195,195,12
196,195,195,195,195,12
195,195,195,195,197,12
195,195,195,197,196,12
195,195,197,196,0,12
0,0,0,0,196,12
0,0,0,196,195,12
0,0,196,195,196,12
0,196,195,196,196,12
196,195,196,196,196,12
195,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,195,12
196,196,196,195,195,12
196,196,195,195,195,12
196,195,195,195,194,12
195,195,195,194,193,12
195,195,194,193,0,12
0,0,0,0,197,12
0,0,0,197,199,12
0,0,197,199,199,12
0,197,199,199,199,12
197,199,199,199,199,12
199,199,199,199,199,12
199,199,199,199,199,12
199,199,199,199,199,12
199,199,199,199,200,12
199,199,199,200,199,12
199,199,200,199,199,12
199,200,199,199,199,12
200,199,199,199,199,12
199,199,199,199,199,12
199,199,199,199,199,12
199,199,199,199,198,12
199,199,199,198,198,12
199,199,198,198,198,12
199,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,197,12
198,198,198,197,197,12
198,198,197,197,196,12
198,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,196,12
196,196,196,196,195,12
196,196,196,195,195,12
196,196,195,195,195,12
196,195,195,195,195,12
195,195,195,195,195,12
195,195,195,195,194,12
195,195,195,194,194,12
195,195,194,194,195,12
195,194,194,195,0,12
0,0,0,0,197,12
0,0,0,197,198,12
0,0,197,198,197,12
0,197,198,197,197,12
197,198,197,197,195,12
198,197,197,195,197,12
197,197,195,197,194,12
197,195,197,194,197,12
195,197,194,197,196,12
197,194,197,196,195,12
194,197,196,195,197,12
197,196,195,197,196,12
196,195,197,196,198,12
195,197,196,198,196,12
197,196,198,196,196,12
196,198,196,196,196,12
198,196,196,196,195,12
196,196,196,195,197,12
196,196,195,197,196,12
196,195,197,196,195,12
195,197,196,195,198,12
197,196,195,198,195,12
196,195,198,195,196,12
195,198,195,196,197,12
198,195,196,197,196,12
195,196,197,196,197,12
196,197,196,197,196,12
197,196,197,196,195,12
196,197,196,195,0,12
0,0,0,0,198,12
0,0,0,198,197,12
0,0,198,197,197,12
0,198,197,197,197,12
198,197,197,197,198,12
197,197,197,198,197,12
197,197,198,197,197,12
197,198,197,197,198,12
198,197,197,198,197,12
197,197,198,197,198,12
197,198,197,198,198,12
198,197,198,198,198,12
197,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,197,12
198,198,198,197,197,12
198,198,197,197,197,12
198,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,198,12
196,196,196,198,0,12
0,0,0,0,198,12
0,0,0,198,198,12
0,0,198,198,197,12
0,198,198,197,197,12
198,198,197,197,197,12
198,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,0,12
0,0,0,0,196,12
0,0,0,196,197,12
0,0,196,197,197,12
0,196,197,197,197,12
196,197,197,197,197,12
197,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,195,12
196,196,196,195,195,12
196,196,195,195,195,12
196,195,195,195,194,12
195,195,195,194,194,12
195,195,194,194,194,12
195,194,194,194,0,12
0,0,0,0,890,12
0,0,0,890,0,12
0,0,890,0,0,12
0,890,0,0,0,12
890,0,0,0,198,12
0,0,0,198,198,12
0,0,198,198,198,12
0,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,197,12
198,198,198,197,197,12
198,198,197,197,197,12
198,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,196,12
196,196,196,196,196,12
196,196,196,196,197,12
196,196,196,197,197,12
196,196,197,197,197,12
196,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,196,12
197,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,197,12
196,196,196,197,196,12
196,196,197,196,197,12
196,197,196,197,197,12
197,196,197,197,196,12
196,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,196,12
196,196,196,196,197,12
196,196,196,197,197,12
196,196,197,197,196,12
196,197,197,196,196,12
197,197,196,196,196,12
197,196,196,196,196,12
196,196,196,196,198,12
196,196,196,198,197,12
196,196,198,197,196,12
196,198,197,196,196,12
198,197,196,196,196,12
197,196,196,196,198,12
196,196,196,198,197,12
196,196,198,197,196,12
196,198,197,196,196,12
198,197,196,196,196,12
197,196,196,196,198,12
196,196,196,198,198,12
196,196,198,198,197,12
196,198,198,197,196,12
198,198,197,196,196,12
198,197,196,196,197,12
197,196,196,197,198,12
196,196,197,198,197,12
196,197,198,197,196,12
197,198,197,196,196,12
198,197,196,196,197,12
197,196,196,197,199,12
196,196,197,199,197,12
196,197,199,197,196,12
197,199,197,196,197,12
199,197,196,197,0,12
0,0,0,0,197,12
0,0,0,197,197,12
0,0,197,197,197,12
0,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,198,12
197,197,197,198,199,12
197,197,198,199,199,12
197,198,199,199,199,12
198,199,199,199,198,12
199,199,199,198,198,12
199,199,198,198,198,12
199,198,198,198,197,12
198,198,198,197,197,12
198,198,197,197,197,12
198,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,198,12
197,197,197,198,199,12
197,197,198,199,200,12
197,198,199,200,201,12
198,199,200,201,199,12
199,200,201,199,199,12
200,201,199,199,199,12
201,199,199,199,199,12
199,199,199,199,198,12
199,199,199,198,197,12
199,199,198,197,197,12
199,198,197,197,197,12
198,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,198,12
197,197,197,198,199,12
197,197,198,199,200,12
197,198,199,200,200,12
198,199,200,200,200,12
199,200,200,200,199,12
200,200,200,199,198,12
200,200,199,198,198,12
200,199,198,198,197,12
199,198,198,197,197,12
198,198,197,197,197,12
198,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,198,12
197,197,197,198,199,12
197,197,198,199,199,12
197,198,199,199,200,12
198,199,199,200,199,12
199,199,200,199,199,12
199,200,199,199,199,12
200,199,199,199,198,12
199,199,199,198,197,12
199,199,198,197,197,12
199,198,197,197,197,12
198,197,197,197,197,12
197,197,197,197,197,12
197,197,197,197,0,12
0,0,0,0,198,12
0,0,0,198,198,12
0,0,198,198,197,12
0,198,198,197,198,12
198,198,197,198,198,12
198,197,198,198,198,12
197,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,198,12
198,198,198,198,197,12
198,198,198,197,198,12
198,198,197,198,198,12
198,197,198,198,197,12
197,198,198,197,198,12
198,198,197,198,199,12
198,197,198,199,198,12
197,198,199,198,198,12
198,199,198,198,198,12
199,198,198,198,199,12
198,198,198,199,198,12
198,198,199,198,198,12
198,199,198,198,197,12
199,198,198,197,198,12
